dniCliente,fechaCreacion,orden,codigoEjercicio,cantidadSeries,cantidadRepeticiones,descansoSegundos,observaciones
35871899,2026-02-18,5,53,3,8,120,Mantener la técnica durante todo el ejercicio.
35871899,2026-02-18,6,5,4,11,60,Reducir el peso si pierde la técnica.
35871899,2026-02-18,7,49,4,15,45,Controlar la velocidad de ejecución.
35871899,2026-02-18,8,50,3,14,45,
35871899,2026-04-20,1,12,4,8,45,
35871899,2026-04-20,2,22,3,9,30,Evitar impulsos.
35871899,2026-04-20,3,25,5,11,45,
35871899,2026-04-20,4,46,3,14,60,
35871899,2026-04-20,5,43,4,9,60,
35871899,2026-04-20,6,3,4,12,90,
35871899,2026-04-20,7,19,3,14,120,Aumentar el peso si completa todas las series.
35871899,2026-04-20,8,48,3,12,60,Aumentar el peso si completa todas las series.
36414253,2025-12-11,1,49,4,10,120,
36414253,2025-12-11,2,7,5,14,90,Controlar la velocidad de ejecución.
36414253,2025-12-11,3,6,4,15,120,Evitar impulsos.
36414253,2025-12-11,4,23,3,8,90,
36414253,2025-12-11,5,34,4,9,120,Mantener la técnica durante todo el ejercicio.
36414253,2025-12-11,6,2,4,9,60,Realizar el movimiento completo.
36414253,2025-12-11,7,51,5,9,30,Mantener la técnica durante todo el ejercicio.
36414253,2026-02-12,1,43,5,14,30,
36414253,2026-02-12,2,8,3,9,45,Reducir el peso si pierde la técnica.
36414253,2026-02-12,3,26,5,8,30,Mantener la técnica durante todo el ejercicio.
36414253,2026-02-12,4,31,4,14,45,
36414253,2026-02-12,5,12,4,13,45,Mantener la técnica durante todo el ejercicio.
36414253,2026-02-12,6,45,4,15,120,
36414253,2026-02-12,7,51,3,11,120,Controlar la velocidad de ejecución.
36414253,2026-02-12,8,52,5,14,60,Aumentar el peso si completa todas las series.
36414253,2026-02-12,9,7,3,15,45,Reducir el peso si pierde la técnica.
36414253,2026-02-12,10,30,5,14,60,
36414253,2026-03-13,1,1,3,11,120,
36414253,2026-03-13,2,23,4,10,90,
36414253,2026-03-13,3,2,5,15,90,Mantener la técnica durante todo el ejercicio.
36414253,2026-03-13,4,21,4,12,90,Mantener la técnica durante todo el ejercicio.
36414253,2026-03-13,5,36,3,8,90,
36414253,2026-03-13,6,52,3,12,60,
36414253,2026-03-13,7,16,3,10,30,Reducir el peso si pierde la técnica.
36414253,2026-06-14,1,3,5,14,120,Evitar impulsos.
36414253,2026-06-14,2,18,5,10,45,Aumentar el peso si completa todas las series.
36414253,2026-06-14,3,28,4,9,30,Mantener la técnica durante todo el ejercicio.
36414253,2026-06-14,4,40,5,12,30,Realizar el movimiento completo.
36414253,2026-06-14,5,32,3,12,90,
36414253,2026-06-14,6,39,3,11,90,Realizar el movimiento completo.
36414253,2026-06-14,7,23,4,15,90,
48654338,2026-08-03,1,38,5,12,30,
48654338,2026-08-03,2,33,5,10,60,Evitar impulsos.
48654338,2026-08-03,3,46,3,9,30,Realizar el movimiento completo.
48654338,2026-08-03,4,39,3,14,60,Mantener la técnica durante todo el ejercicio.
48654338,2026-08-03,5,40,3,12,45,
48654338,2026-08-03,6,35,3,14,90,
48654338,2026-08-03,7,55,5,10,30,Evitar impulsos.
48654338,2026-08-03,8,8,3,12,45,
48654338,2026-08-03,9,41,4,9,90,Mantener la técnica durante todo el ejercicio.
41977243,2026-07-14,1,41,4,11,60,
41977243,2026-07-14,2,17,5,11,90,
41977243,2026-07-14,3,47,3,8,90,
41977243,2026-07-14,4,33,5,12,90,Controlar la velocidad de ejecución.
41977243,2026-07-14,5,26,3,15,120,
41977243,2026-07-14,6,40,3,9,45,
41977243,2026-07-14,7,13,5,14,45,Aumentar el peso si completa todas las series.
41977243,2026-07-14,8,44,3,12,90,
35961596,2026-07-16,1,33,5,8,30,Aumentar el peso si completa todas las series.
35961596,2026-07-16,2,31,3,9,120,Controlar la velocidad de ejecución.
35961596,2026-07-16,3,42,3,13,120,
35961596,2026-07-16,4,49,3,9,45,Reducir el peso si pierde la técnica.
35961596,2026-07-16,5,14,4,8,45,
35961596,2026-07-16,6,47,4,10,120,Controlar la velocidad de ejecución.
35961596,2026-07-16,7,22,3,8,30,
35961596,2026-07-16,8,45,5,12,45,Evitar impulsos.
48829179,2026-03-29,1,26,4,9,30,Mantener la técnica durante todo el ejercicio.
48829179,2026-03-29,2,35,3,11,60,
48829179,2026-03-29,3,43,4,11,30,
48829179,2026-03-29,4,40,3,15,45,Reducir el peso si pierde la técnica.
48829179,2026-03-29,5,44,4,15,45,
48829179,2026-03-29,6,23,3,11,90,Reducir el peso si pierde la técnica.
48829179,2026-03-29,7,1,5,14,45,
48829179,2026-03-29,8,32,3,15,30,Evitar impulsos.
48829179,2026-07-17,1,26,4,10,90,
48829179,2026-07-17,2,18,5,9,30,Evitar impulsos.
48829179,2026-07-17,3,41,3,14,45,
48829179,2026-07-17,4,38,3,14,120,
48829179,2026-07-17,5,52,5,12,120,Aumentar el peso si completa todas las series.
48829179,2026-07-17,6,24,5,10,60,
36707618,2026-03-21,1,40,5,15,45,Aumentar el peso si completa todas las series.
36707618,2026-03-21,2,17,4,13,45,Evitar impulsos.
36707618,2026-03-21,3,15,4,14,30,Evitar impulsos.
36707618,2026-03-21,4,14,5,12,120,
36707618,2026-03-21,5,18,3,13,45,Reducir el peso si pierde la técnica.
36707618,2026-03-21,6,25,5,9,30,
36707618,2026-07-26,1,47,5,8,45,Aumentar el peso si completa todas las series.
36707618,2026-07-26,2,22,3,14,30,Mantener la técnica durante todo el ejercicio.
36707618,2026-07-26,3,24,4,8,30,Aumentar el peso si completa todas las series.
36707618,2026-07-26,4,39,3,14,90,Aumentar el peso si completa todas las series.
36707618,2026-07-26,5,52,4,13,60,Aumentar el peso si completa todas las series.
36707618,2026-07-26,6,23,5,15,60,
36707618,2026-07-26,7,1,5,9,90,Reducir el peso si pierde la técnica.
36707618,2026-07-26,8,17,4,15,120,
36707618,2026-07-26,9,29,3,11,90,Realizar el movimiento completo.
36707618,2026-07-16,1,39,5,12,30,
36707618,2026-07-16,2,20,4,13,90,Mantener la técnica durante todo el ejercicio.
36707618,2026-07-16,3,51,4,10,90,
36707618,2026-07-16,4,22,5,9,60,Reducir el peso si pierde la técnica.
36707618,2026-07-16,5,53,5,14,60,
36707618,2026-07-16,6,52,3,8,90,Aumentar el peso si completa todas las series.
36707618,2026-07-16,7,36,4,13,60,
36707618,2026-07-16,8,27,3,14,45,
36707618,2026-07-16,9,1,3,12,30,Controlar la velocidad de ejecución.
30363127,2026-03-21,1,54,4,14,30,Realizar el movimiento completo.
30363127,2026-03-21,2,9,4,12,90,Evitar impulsos.
30363127,2026-03-21,3,2,5,13,60,
30363127,2026-03-21,4,47,3,11,90,
30363127,2026-03-21,5,31,4,14,120,Evitar impulsos.
30363127,2026-03-21,6,12,4,11,30,
30363127,2026-05-17,1,30,3,8,45,Reducir el peso si pierde la técnica.
30363127,2026-05-17,2,43,3,13,120,Reducir el peso si pierde la técnica.
30363127,2026-05-17,3,2,3,10,60,Evitar impulsos.
30363127,2026-05-17,4,44,3,14,60,Aumentar el peso si completa todas las series.
30363127,2026-05-17,5,37,4,13,120,Aumentar el peso si completa todas las series.
30363127,2026-05-17,6,33,5,10,45,Realizar el movimiento completo.
47840490,2026-07-29,1,8,5,11,90,Controlar la velocidad de ejecución.
47840490,2026-07-29,2,15,5,10,60,
47840490,2026-07-29,3,41,5,11,30,
47840490,2026-07-29,4,17,3,10,120,Controlar la velocidad de ejecución.
47840490,2026-07-29,5,31,4,8,120,Reducir el peso si pierde la técnica.
47840490,2026-07-29,6,52,4,9,45,Reducir el peso si pierde la técnica.
31263795,2026-07-20,1,11,3,14,90,Evitar impulsos.
31263795,2026-07-20,2,24,4,12,120,Aumentar el peso si completa todas las series.
31263795,2026-07-20,3,18,5,8,60,
31263795,2026-07-20,4,21,4,8,45,
31263795,2026-07-20,5,20,4,9,30,
31263795,2026-07-20,6,5,4,13,90,Mantener la técnica durante todo el ejercicio.
31263795,2026-07-20,7,47,4,8,120,Aumentar el peso si completa todas las series.
31263795,2026-07-20,8,44,5,12,30,Controlar la velocidad de ejecución.
31263795,2026-07-20,9,22,5,15,120,Mantener la técnica durante todo el ejercicio.
31263795,2026-07-20,10,7,4,14,120,Controlar la velocidad de ejecución.
31263795,2026-07-25,1,25,5,9,60,Mantener la técnica durante todo el ejercicio.
31263795,2026-07-25,2,47,5,8,120,Controlar la velocidad de ejecución.
31263795,2026-07-25,3,34,4,10,120,Realizar el movimiento completo.
31263795,2026-07-25,4,26,5,14,45,Evitar impulsos.
31263795,2026-07-25,5,37,5,12,30,Controlar la velocidad de ejecución.
31263795,2026-07-25,6,14,5,9,30,Reducir el peso si pierde la técnica.
31263795,2026-07-12,1,21,4,12,120,Evitar impulsos.
31263795,2026-07-12,2,19,5,9,120,
31263795,2026-07-12,3,26,4,9,45,
31263795,2026-07-12,4,42,3,9,45,Evitar impulsos.
31263795,2026-07-12,5,14,5,10,120,Controlar la velocidad de ejecución.
31263795,2026-07-12,6,52,5,14,90,Controlar la velocidad de ejecución.
31263795,2026-07-12,7,35,4,15,60,Realizar el movimiento completo.
31263795,2026-08-06,1,24,3,9,60,Reducir el peso si pierde la técnica.
31263795,2026-08-06,2,27,5,15,30,Mantener la técnica durante todo el ejercicio.
31263795,2026-08-06,3,11,3,10,45,
31263795,2026-08-06,4,38,3,12,60,
31263795,2026-08-06,5,10,4,10,45,Aumentar el peso si completa todas las series.
31263795,2026-08-06,6,43,4,11,30,Reducir el peso si pierde la técnica.
31263795,2026-08-06,7,55,4,15,30,
31263795,2026-08-06,8,12,3,10,120,
48097573,2026-03-28,1,40,3,8,120,Controlar la velocidad de ejecución.
48097573,2026-03-28,2,50,5,8,30,Mantener la técnica durante todo el ejercicio.
48097573,2026-03-28,3,12,5,11,30,Mantener la técnica durante todo el ejercicio.
48097573,2026-03-28,4,51,4,13,90,
48097573,2026-03-28,5,53,5,9,120,Evitar impulsos.
48097573,2026-03-28,6,4,4,8,60,
48097573,2026-03-28,7,22,5,12,45,Reducir el peso si pierde la técnica.
48097573,2026-03-28,8,20,3,9,120,Reducir el peso si pierde la técnica.
33293900,2026-07-28,1,51,4,13,60,Reducir el peso si pierde la técnica.
33293900,2026-07-28,2,29,5,12,45,
33293900,2026-07-28,3,21,3,9,120,
33293900,2026-07-28,4,24,5,9,90,Aumentar el peso si completa todas las series.
33293900,2026-07-28,5,41,3,10,45,Reducir el peso si pierde la técnica.
33293900,2026-07-28,6,49,4,13,60,Mantener la técnica durante todo el ejercicio.
33293900,2026-07-28,7,31,5,8,45,
33293900,2026-07-28,8,9,4,12,60,
33293900,2026-07-12,1,3,4,12,60,Realizar el movimiento completo.
33293900,2026-07-12,2,33,5,14,45,
33293900,2026-07-12,3,35,5,14,120,
33293900,2026-07-12,4,23,4,10,30,Evitar impulsos.
33293900,2026-07-12,5,7,3,15,60,Aumentar el peso si completa todas las series.
33293900,2026-07-12,6,11,5,14,30,Reducir el peso si pierde la técnica.
33293900,2026-07-12,7,10,4,15,45,Realizar el movimiento completo.
33293900,2026-07-12,8,26,5,10,60,Aumentar el peso si completa todas las series.
35413939,2026-04-24,1,39,5,9,60,
35413939,2026-04-24,2,11,4,11,45,Realizar el movimiento completo.
35413939,2026-04-24,3,7,5,12,60,Evitar impulsos.
35413939,2026-04-24,4,38,5,12,45,
35413939,2026-04-24,5,55,4,12,90,Aumentar el peso si completa todas las series.
35413939,2026-04-24,6,36,5,15,120,Evitar impulsos.
35413939,2026-04-24,7,16,5,9,120,Reducir el peso si pierde la técnica.
35413939,2026-04-24,8,25,5,13,60,Mantener la técnica durante todo el ejercicio.
42868661,2026-07-20,1,42,5,10,30,
42868661,2026-07-20,2,10,5,14,45,Realizar el movimiento completo.
42868661,2026-07-20,3,54,5,15,30,Controlar la velocidad de ejecución.
42868661,2026-07-20,4,3,5,13,120,
42868661,2026-07-20,5,11,3,14,90,Mantener la técnica durante todo el ejercicio.
42868661,2026-07-20,6,30,3,8,60,Reducir el peso si pierde la técnica.
42868661,2026-07-20,7,13,4,10,120,Realizar el movimiento completo.
42868661,2026-07-20,8,50,5,15,30,
42868661,2026-04-22,1,3,3,10,60,
42868661,2026-04-22,2,37,3,12,120,Mantener la técnica durante todo el ejercicio.
42868661,2026-04-22,3,35,3,14,60,Mantener la técnica durante todo el ejercicio.
42868661,2026-04-22,4,24,5,15,90,
42868661,2026-04-22,5,13,5,8,120,
42868661,2026-04-22,6,32,4,14,30,Evitar impulsos.
42868661,2026-04-22,7,49,3,10,60,Controlar la velocidad de ejecución.
42868661,2026-06-23,1,30,3,11,30,
42868661,2026-06-23,2,24,4,13,45,Aumentar el peso si completa todas las series.
42868661,2026-06-23,3,20,5,10,90,Reducir el peso si pierde la técnica.
42868661,2026-06-23,4,19,5,8,90,Reducir el peso si pierde la técnica.
42868661,2026-06-23,5,3,3,12,60,Controlar la velocidad de ejecución.
42868661,2026-06-23,6,17,4,10,60,Reducir el peso si pierde la técnica.
37612601,2026-07-30,1,14,3,11,30,Reducir el peso si pierde la técnica.
37612601,2026-07-30,2,41,4,10,120,Mantener la técnica durante todo el ejercicio.
37612601,2026-07-30,3,37,3,9,120,
37612601,2026-07-30,4,29,3,12,30,Mantener la técnica durante todo el ejercicio.
37612601,2026-07-30,5,48,4,14,60,
37612601,2026-07-30,6,28,5,11,30,
37612601,2026-07-30,7,46,5,13,90,
37612601,2026-07-30,8,6,4,14,30,Aumentar el peso si completa todas las series.
37612601,2026-07-31,1,36,3,11,120,Controlar la velocidad de ejecución.
37612601,2026-07-31,2,13,5,8,30,Reducir el peso si pierde la técnica.
37612601,2026-07-31,3,31,4,11,90,Controlar la velocidad de ejecución.
37612601,2026-07-31,4,47,4,10,60,Reducir el peso si pierde la técnica.
37612601,2026-07-31,5,37,3,13,120,Evitar impulsos.
37612601,2026-07-31,6,42,5,9,120,Realizar el movimiento completo.
37612601,2026-07-31,7,16,4,9,45,
37612601,2026-07-31,8,48,5,15,90,Aumentar el peso si completa todas las series.
42728107,2026-07-28,1,20,4,8,60,
42728107,2026-07-28,2,49,5,14,30,
42728107,2026-07-28,3,11,3,11,120,Aumentar el peso si completa todas las series.
42728107,2026-07-28,4,47,5,8,90,Controlar la velocidad de ejecución.
42728107,2026-07-28,5,28,4,12,30,
42728107,2026-07-28,6,38,4,10,120,Mantener la técnica durante todo el ejercicio.
42728107,2026-07-28,7,8,3,12,120,
42728107,2026-07-28,8,27,3,8,45,
42728107,2026-07-28,9,51,5,14,45,Controlar la velocidad de ejecución.
41318247,2026-04-24,1,35,4,13,90,Controlar la velocidad de ejecución.
41318247,2026-04-24,2,22,3,10,60,
41318247,2026-04-24,3,34,3,14,60,Aumentar el peso si completa todas las series.
41318247,2026-04-24,4,53,3,15,60,Reducir el peso si pierde la técnica.
41318247,2026-04-24,5,9,4,14,30,Evitar impulsos.
41318247,2026-04-24,6,42,3,11,60,Evitar impulsos.
41318247,2026-04-24,7,15,5,10,90,Aumentar el peso si completa todas las series.
41318247,2026-04-24,8,20,4,9,120,
41318247,2026-04-24,9,37,3,9,60,
40010273,2025-11-25,1,48,5,9,60,
40010273,2025-11-25,2,34,3,14,30,
40010273,2025-11-25,3,35,3,10,90,
40010273,2025-11-25,4,50,4,8,60,Realizar el movimiento completo.
40010273,2025-11-25,5,51,3,14,120,Controlar la velocidad de ejecución.
40010273,2025-11-25,6,15,3,9,30,Aumentar el peso si completa todas las series.
40010273,2025-11-25,7,12,5,12,60,
40010273,2025-11-25,8,5,4,11,45,Evitar impulsos.
40010273,2026-02-02,1,3,4,9,30,
40010273,2026-02-02,2,29,5,14,60,Controlar la velocidad de ejecución.
40010273,2026-02-02,3,54,3,10,120,Controlar la velocidad de ejecución.
40010273,2026-02-02,4,27,4,15,90,
40010273,2026-02-02,5,44,4,15,45,
40010273,2026-02-02,6,47,3,13,60,Reducir el peso si pierde la técnica.
40010273,2026-02-02,7,11,4,13,30,Realizar el movimiento completo.
40010273,2026-02-02,8,31,3,8,120,
40010273,2026-02-02,9,55,4,15,60,
40010273,2026-02-23,1,23,3,10,30,
40010273,2026-02-23,2,28,5,12,30,Reducir el peso si pierde la técnica.
40010273,2026-02-23,3,26,5,12,60,
40010273,2026-02-23,4,7,5,13,90,Evitar impulsos.
40010273,2026-02-23,5,13,5,12,120,
40010273,2026-02-23,6,33,5,8,120,
40010273,2026-02-23,7,35,3,10,45,
40010273,2026-02-23,8,49,3,15,45,Realizar el movimiento completo.
40010273,2026-02-23,9,24,4,11,30,Realizar el movimiento completo.
40010273,2026-02-23,10,53,4,8,60,Controlar la velocidad de ejecución.
40010273,2026-07-05,1,5,4,14,90,Realizar el movimiento completo.
40010273,2026-07-05,2,52,5,8,120,Reducir el peso si pierde la técnica.
40010273,2026-07-05,3,35,4,13,60,Controlar la velocidad de ejecución.
40010273,2026-07-05,4,36,4,9,90,Mantener la técnica durante todo el ejercicio.
40010273,2026-07-05,5,19,5,13,90,Controlar la velocidad de ejecución.
40010273,2026-07-05,6,37,5,12,90,Aumentar el peso si completa todas las series.
40010273,2026-07-05,7,40,4,15,120,Reducir el peso si pierde la técnica.
40010273,2026-07-05,8,49,4,8,30,Aumentar el peso si completa todas las series.
40010273,2026-05-26,1,33,5,15,30,Reducir el peso si pierde la técnica.
40010273,2026-05-26,2,37,5,14,30,
40010273,2026-05-26,3,20,3,14,30,Evitar impulsos.
40010273,2026-05-26,4,13,4,15,120,
40010273,2026-05-26,5,23,4,13,60,Controlar la velocidad de ejecución.
40010273,2026-05-26,6,5,3,11,120,
40010273,2026-07-19,1,6,5,10,30,
40010273,2026-07-19,2,27,3,8,60,Mantener la técnica durante todo el ejercicio.
40010273,2026-07-19,3,54,5,8,30,
40010273,2026-07-19,4,47,5,10,30,
40010273,2026-07-19,5,42,4,8,120,Evitar impulsos.
40010273,2026-07-19,6,19,4,15,30,Aumentar el peso si completa todas las series.
40010273,2026-07-19,7,30,3,14,45,
40010273,2026-07-19,8,51,5,12,45,Controlar la velocidad de ejecución.
40010273,2026-07-19,9,23,4,15,90,
45869359,2026-08-02,1,55,4,10,30,Reducir el peso si pierde la técnica.
45869359,2026-08-02,2,15,4,9,60,
45869359,2026-08-02,3,35,4,9,60,Evitar impulsos.
45869359,2026-08-02,4,44,5,11,90,
45869359,2026-08-02,5,9,4,14,30,Mantener la técnica durante todo el ejercicio.
45869359,2026-08-02,6,13,4,12,90,Evitar impulsos.
45869359,2026-08-02,7,6,5,9,120,
45869359,2026-08-02,8,19,5,11,90,
45869359,2026-08-02,9,45,5,15,45,Mantener la técnica durante todo el ejercicio.
45869359,2026-03-25,1,7,5,10,90,Realizar el movimiento completo.
45869359,2026-03-25,2,39,3,13,45,Evitar impulsos.
45869359,2026-03-25,3,49,4,12,45,Realizar el movimiento completo.
45869359,2026-03-25,4,55,5,8,60,Evitar impulsos.
45869359,2026-03-25,5,40,3,9,60,Reducir el peso si pierde la técnica.
45869359,2026-03-25,6,33,5,11,60,
45869359,2026-03-25,7,48,4,13,120,
38863870,2026-05-23,1,13,3,12,120,
38863870,2026-05-23,2,22,3,14,30,Aumentar el peso si completa todas las series.
38863870,2026-05-23,3,29,4,15,30,
38863870,2026-05-23,4,35,3,14,60,Evitar impulsos.
38863870,2026-05-23,5,24,3,11,30,
38863870,2026-05-23,6,53,4,11,45,Realizar el movimiento completo.
38863870,2026-05-23,7,11,5,9,30,Controlar la velocidad de ejecución.
38863870,2026-05-23,8,5,3,10,120,
38863870,2026-05-23,9,12,3,10,90,Mantener la técnica durante todo el ejercicio.
38863870,2026-07-13,1,32,3,9,45,Evitar impulsos.
38863870,2026-07-13,2,26,4,9,90,Evitar impulsos.
38863870,2026-07-13,3,43,5,12,120,Controlar la velocidad de ejecución.
38863870,2026-07-13,4,23,4,12,30,Reducir el peso si pierde la técnica.
38863870,2026-07-13,5,51,3,13,120,
38863870,2026-07-13,6,54,4,10,60,
38863870,2026-07-13,7,16,3,13,60,Realizar el movimiento completo.
45802972,2026-07-29,1,25,5,14,120,Mantener la técnica durante todo el ejercicio.
45802972,2026-07-29,2,39,3,11,60,Aumentar el peso si completa todas las series.
45802972,2026-07-29,3,47,5,15,30,Reducir el peso si pierde la técnica.
45802972,2026-07-29,4,52,3,10,60,Realizar el movimiento completo.
45802972,2026-07-29,5,12,5,14,45,Mantener la técnica durante todo el ejercicio.
45802972,2026-07-29,6,32,5,15,45,Mantener la técnica durante todo el ejercicio.
45802972,2026-07-29,7,24,5,10,30,Evitar impulsos.
45802972,2026-07-29,8,14,5,11,120,
45802972,2026-07-29,9,55,3,11,30,Reducir el peso si pierde la técnica.
39397146,2026-04-23,1,23,3,8,60,
39397146,2026-04-23,2,46,4,9,60,
39397146,2026-04-23,3,28,4,15,30,Reducir el peso si pierde la técnica.
39397146,2026-04-23,4,25,3,14,30,Aumentar el peso si completa todas las series.
39397146,2026-04-23,5,40,5,15,90,
39397146,2026-04-23,6,52,3,12,90,Realizar el movimiento completo.
39397146,2026-04-23,7,5,4,15,45,Realizar el movimiento completo.
39397146,2026-04-23,8,51,4,14,45,Realizar el movimiento completo.
39397146,2026-04-23,9,50,4,8,30,
39397146,2026-08-06,1,24,5,12,120,Aumentar el peso si completa todas las series.
39397146,2026-08-06,2,52,4,10,45,
39397146,2026-08-06,3,1,3,13,90,Controlar la velocidad de ejecución.
39397146,2026-08-06,4,8,3,12,120,Controlar la velocidad de ejecución.
39397146,2026-08-06,5,6,4,10,60,
39397146,2026-08-06,6,4,3,12,60,Reducir el peso si pierde la técnica.
48336763,2026-07-16,1,11,3,13,120,Controlar la velocidad de ejecución.
48336763,2026-07-16,2,10,4,12,45,Reducir el peso si pierde la técnica.
48336763,2026-07-16,3,24,4,10,45,Controlar la velocidad de ejecución.
48336763,2026-07-16,4,36,4,9,120,
